log_id,session_id,customer_id,visit_date,page_viewed,device_type,duration_seconds,source,country
23034,sess-1c45-6732,4414,2024-08-16,/products,tablet,238,google_organic,EE
23035,sess-1c45-6732,4414,2024-08-16,/cart,tablet,121,google_organic,EE
23036,sess-83b1-f563,2111,2023-06-06,/category/naiste_riided,mobile,175,instagram,EE
23037,sess-83b1-f563,2111,2023-06-06,/,mobile,204,ig_ads,EE
23038,sess-83b1-f563,2111,2023-06-06,/category/naiste_riided,mobile,56,instagram,EE
23039,sess-83b1-f563,2111,2023-06-06,/category/jalanõusid,mobile,15,instagram,EE
23040,sess-83b1-f563,2111,2023-06-06,/products,mobile,201,instagram,EE
23041,sess-83b1-f563,2111,2023-06-06,/sale,mobile,209,instagram,EE
23042,sess-83b1-f563,2111,2023-06-06,/,mobile,37,instagram,EE
23043,sess-8e3c-3248,,2024-02-11,/category/jalanõusid,desktop,126,google,EE
23044,sess-8e3c-3248,2284,2024-02-11,/products,desktop,168,google_organic,EE
23045,sess-a623-b280,,2024-06-06,/products,mobile,23,direct,EE
23046,sess-a623-b280,3907,2024-06-06,/account,mobile,131,direct,EE
23047,sess-a623-b280,3907,2024-06-06,/contact,mobile,83,direct,EE
23048,sess-a623-b280,3907,2024-06-06,/blog,mobile,0,direct,EE
23049,sess-a623-b280,3907,2024-06-06,/category/meeste_riided,mobile,46,direct,EE
23050,sess-a623-b280,3907,2024-06-06,/products,mobile,190,direct,EE
23051,sess-7194-22b3,,2023-01-21,/category/aksessuaarid,desktop,58,facebook_ads,EE
23052,sess-7194-22b3,,2023-01-21,/sale,desktop,6,Facebook,EE
23053,sess-fcb4-799e,,2024-02-28,/category/aksessuaarid,desktop,29,email_campaign,EE
23054,sess-fcb4-799e,,2024-02-28,/category/jalanõusid,desktop,22,email_campaign,EE
23055,sess-21de-47d5,,2023-03-03,/cart,mobile,231,facebook_ads,EE
23056,sess-21de-47d5,,2023-03-03,/checkout,mobile,286,facebook_ads,EE
23057,sess-21de-47d5,,2023-03-03,/checkout,mobile,137,facebook_ads,EE
23058,sess-21de-47d5,,2023-03-03,/new-arrivals,mobile,99,FB,EE
23059,sess-21de-47d5,,2023-03-03,/category/laste_riided,mobile,133,facebook_ads,EE
23060,sess-3890-4f32,2488,2024-03-31,/blog,mobile,117,direct,EE
23061,sess-3890-4f32,2488,2024-03-31,/sale,mobile,0,direct,EE
23062,sess-3890-4f32,2488,2023-05-05,/account,mobile,175,direct,EE
23063,sess-4c56-bc57,3086,2023-04-01,/about,desktop,254,facebook_ads,EE
23064,sess-4c56-bc57,3086,2023-07-26,/category/naiste_riided,desktop,97,facebook_ads,EE
23065,sess-4c56-bc57,3086,2023-04-01,/products,desktop,156,facebook_ads,EE
23066,sess-4c56-bc57,,2023-04-01,/category/naiste_riided,desktop,277,facebook_ads,EE
23067,sess-4c56-bc57,3086,2023-04-01,/checkout,desktop,231,facebook_ads,EE
23068,sess-9bcd-1887,,2023-02-28,/category/laste_riided,mobile,313,google_organic,EE
23069,sess-9bcd-1887,,2023-02-28,/category/jalanõusid,mobile,125,google_organic,EE
23070,sess-9bcd-1887,,2023-02-28,/checkout,mobile,209,google_organic,EE
23071,sess-9bcd-1887,,2023-02-28,/about,mobile,53,google_organic,EE
23072,sess-9bcd-1887,,2023-02-28,/category/laste_riided,mobile,86,google_organic,EE
23073,sess-9bcd-1887,,2023-02-28,/contact,mobile,166,google_organic,EE
23074,sess-9bcd-1887,,2023-02-28,/about,mobile,112,google_organic,EE
23075,sess-9bcd-1887,,2023-02-28,/sale,mobile,311,google_organic,EE
23076,sess-9606-401b,,2023-10-21,/,tablet,0,facebook_ads,LV
23077,sess-9606-401b,,2023-10-21,/cart,tablet,204,facebook_ads,LV
23078,sess-9606-401b,,2023-10-21,/,tablet,0,facebook_ads,LV
23079,sess-9606-401b,,2023-10-21,/account,tablet,89,facebook_ads,LV
23080,sess-9606-401b,,2023-10-21,/account,tablet,54,facebook_ads,LV
23081,sess-9606-401b,,2023-10-21,/about,tablet,11,facebook_ads,LV
23082,sess-0c93-1958,4712,2023-07-14,/account,mobile,112,email_campaign,EE
23083,sess-0c93-1958,4712,2023-07-14,/category/aksessuaarid,mobile,42,email_campaign,EE
23084,sess-0c93-1958,4712,2023-07-14,/category/meeste_riided,mobile,34,email_campaign,EE
23085,sess-0c93-1958,4712,2023-07-14,/products,mobile,103,email_campaign,EE
23086,sess-0c93-1958,4712,2023-07-14,/products,mobile,263,email_campaign,EE
23087,sess-0c93-1958,4712,2023-07-14,/products,mobile,227,email_campaign,EE
23088,sess-0c93-1958,4712,2023-07-14,/,mobile,74,email_campaign,EE
23089,sess-0c93-1958,4712,2023-07-14,/category/aksessuaarid,mobile,112,email_campaign,EE
23090,sess-c84d-7143,4519,2023-10-11,/,desktop,294,email_campaign,EE
23091,sess-c84d-7143,4519,2023-10-11,/account,desktop,160,email_campaign,EE
23092,sess-c84d-7143,4519,2023-10-11,/,desktop,108,email_campaign,EE
23093,sess-c84d-7143,4519,2023-10-11,/account,desktop,67,email_campaign,EE
23094,sess-c84d-7143,4519,2023-10-11,/category/jalanõusid,desktop,0,email_campaign,EE
23095,sess-c84d-7143,4519,2023-10-11,/category/naiste_riided,desktop,143,email_campaign,EE
23096,sess-2f71-808b,4830,2023-09-30,/contact,desktop,97,facebook_ads,EE
23097,sess-2f71-808b,4830,2023-09-30,/blog,desktop,67,facebook_ads,EE
23098,sess-2f71-808b,4830,2023-09-30,/cart,desktop,0,Facebook,EE
23099,sess-2f71-808b,4830,2023-09-30,/checkout,desktop,224,facebook_ads,EE
23100,sess-2f71-808b,4830,2023-09-30,/about,desktop,34,facebook_ads,EE
23101,sess-2f71-808b,,2023-09-30,/cart,desktop,163,facebook_ads,EE
23102,sess-4909-b38a,2894,2023-09-16,/cart,mobile,166,google_organic,EE
23103,sess-4909-b38a,2894,2023-09-16,/,mobile,163,google_organic,EE
23104,sess-4909-b38a,2894,2023-09-16,/sale,mobile,109,google_organic,EE
23105,sess-4909-b38a,2894,2023-09-16,/category/laste_riided,mobile,126,google_organic,EE
23106,sess-4909-b38a,2894,2023-09-16,/sale,mobile,81,google_organic,EE
23107,sess-bce0-33e2,,2023-06-16,/new-arrivals,mobile,75,direct,EE
23108,sess-bce0-33e2,,2023-06-16,/category/aksessuaarid,mobile,155,direct,EE
23109,sess-bce0-33e2,4587,2023-06-16,/about,mobile,129,direct,EE
23110,sess-bce0-33e2,4587,2023-06-16,/blog,mobile,106,direct,EE
23111,sess-bce0-33e2,4587,2023-06-16,/about,mobile,153,direct,EE
23112,sess-bce0-33e2,4587,2023-06-16,/category/laste_riided,mobile,149,direct,EE
23113,sess-bce0-33e2,4587,2023-06-16,/cart,mobile,155,direct,EE
23114,sess-bce0-33e2,4587,2023-06-16,/checkout,mobile,179,direct,EE
23115,sess-199a-d2af,,2023-05-15,/new-arrivals,desktop,257,tiktok,EE
23116,sess-199a-d2af,,2023-05-15,/about,desktop,59,tiktok,EE
23117,sess-199a-d2af,,2023-05-15,/account,desktop,112,tiktok,EE
23118,sess-199a-d2af,,2023-05-15,/sale,desktop,91,tiktok,EE
23119,sess-199a-d2af,,2023-05-15,/category/aksessuaarid,desktop,214,tiktok,EE
23120,sess-a065-4758,3006,2023-11-18,/products,mobile,157,direct,EE
23121,sess-a065-4758,3006,2023-11-18,/cart,mobile,260,direct,EE
23122,sess-a065-4758,3006,2023-11-18,/checkout,mobile,307,direct,EE
23123,sess-cd66-f3d5,3247,2024-12-06,/new-arrivals,mobile,67,facebook_ads,EE
23124,sess-cd66-f3d5,3247,2024-12-06,/category/aksessuaarid,mobile,211,facebook_ads,EE
23125,sess-cd66-f3d5,3247,2024-12-06,/cart,mobile,213,facebook_ads,EE
23126,sess-cd66-f3d5,3247,2024-12-06,/checkout,mobile,202,Facebook Ads,EE
23127,sess-cd66-f3d5,3247,2024-12-06,/sale,mobile,21,facebook_ads,EE
23128,sess-e366-7da1,2250,2024-04-30,/products,desktop,209,google_organic,EE
23129,sess-e366-7da1,2250,2024-04-30,/category/meeste_riided,desktop,172,google_organic,EE
23130,sess-e366-7da1,2250,2024-04-30,/products,desktop,215,google_organic,EE
23131,sess-e366-7da1,2250,2024-04-30,/cart,desktop,222,google_organic,EE
23132,sess-91e0-a018,,2024-02-16,/category/aksessuaarid,mobile,217,google_ads,EE
23133,sess-91e0-a018,,2024-02-16,/blog,mobile,8,google_ads,EE
23134,sess-91e0-a018,,2024-02-16,/about,mobile,121,google_ads,EE
23135,sess-91e0-a018,,2024-02-16,/products,mobile,0,google_ads,EE
23136,sess-636f-1cfb,,2024-02-05,/category/meeste_riided,mobile,152,google_organic,EE
23137,sess-636f-1cfb,2714,2024-02-05,/sale,mobile,311,google_organic,EE
23138,sess-636f-1cfb,2714,2024-02-05,/category/meeste_riided,mobile,243,google_organic,EE
23139,sess-636f-1cfb,2714,2024-02-05,/products,mobile,265,Google Organic,EE
23140,sess-636f-1cfb,2714,2024-02-05,/new-arrivals,mobile,111,google_organic,EE
23141,sess-636f-1cfb,2714,2024-02-05,/checkout,mobile,484,google_organic,EE
23142,sess-636f-1cfb,2714,2024-02-05,/category/laste_riided,mobile,225,google_organic,EE
23143,sess-9829-e2c8,3236,2024-07-31,/category/jalanõusid,mobile,33,google_organic,EE
23144,sess-9829-e2c8,3236,2024-07-31,/,mobile,3,Google Organic,EE
23145,sess-9829-e2c8,3236,2024-07-31,/about,mobile,0,google_organic,EE
23146,sess-6073-449e,4198,2024-08-11,/account,desktop,0,google_organic,EE
23147,sess-6073-449e,4198,2024-08-11,/checkout,desktop,273,Google,EE
23148,sess-6073-449e,4198,2024-08-11,/category/naiste_riided,desktop,70,google_organic,EE
23149,sess-6073-449e,4198,2024-08-11,/category/laste_riided,desktop,73,google_organic,EE
23150,sess-17ab-346c,3044,2023-11-30,/category/laste_riided,desktop,112,email_campaign,EE
23151,sess-d995-c6cb,3068,2023-12-08,/sale,desktop,266,direct,EE
23152,sess-d995-c6cb,3068,2023-12-08,/blog,desktop,0,direct,EE
23153,sess-d995-c6cb,3068,2022-06-25,/category/meeste_riided,desktop,90,direct,EE
23154,sess-d995-c6cb,,2023-12-08,/checkout,desktop,244,direct,EE
23155,sess-d995-c6cb,3068,2023-12-08,/checkout,desktop,126,direct,EE
23156,sess-d995-c6cb,3068,2023-12-08,/contact,desktop,0,direct,EE
23157,sess-d995-c6cb,3068,2023-12-08,/category/naiste_riided,desktop,134,direct,EE
23158,sess-81c5-7d07,,2023-03-05,/category/jalanõusid,desktop,226,Facebook,EE
23159,sess-81c5-7d07,2924,2023-03-05,/account,desktop,160,FB,EE
23160,sess-81c5-7d07,2924,2023-03-05,/category/laste_riided,desktop,124,facebook_ads,EE
23161,sess-81c5-7d07,2924,2023-03-05,/products,desktop,23,facebook_ads,EE
23162,sess-81c5-7d07,2924,2023-03-05,/blog,desktop,85,facebook_ads,EE
23163,sess-81c5-7d07,2924,2023-03-05,/new-arrivals,desktop,101,facebook_ads,EE
23164,sess-81c5-7d07,2924,2023-03-05,/,desktop,180,facebook_ads,EE
23165,sess-81c5-7d07,2924,2023-03-05,/,desktop,0,facebook_ads,EE
23166,sess-273c-c3d7,4991,2024-08-28,/category/naiste_riided,desktop,167,direct,EE
23167,sess-273c-c3d7,4991,2024-08-28,/blog,desktop,284,direct,EE
23168,sess-273c-c3d7,,2024-08-28,/cart,desktop,168,direct,EE
23169,sess-273c-c3d7,4991,2024-08-28,/account,desktop,95,direct,EE
23170,sess-273c-c3d7,4991,2024-08-28,/sale,desktop,148,direct,EE
23171,sess-273c-c3d7,4991,2024-08-28,/about,desktop,124,direct,EE
23172,sess-b48e-adac,4727,2023-11-12,/new-arrivals,mobile,0,google_organic,EE
23173,sess-b48e-adac,4727,2023-11-12,/,mobile,149,google_organic,EE
23174,sess-b48e-adac,,2023-11-12,/account,mobile,11,google_organic,EE
23175,sess-b48e-adac,4727,2023-11-12,/,mobile,61,google_organic,EE
23176,sess-b48e-adac,4727,2023-11-12,/blog,mobile,65,google_organic,EE
23177,sess-b48e-adac,4727,2023-11-12,/category/aksessuaarid,mobile,0,google_organic,EE
23178,sess-b48e-adac,4727,2023-11-12,/category/meeste_riided,mobile,122,google organic,EE
23179,sess-b48e-adac,4727,2023-11-12,/sale,mobile,154,google_organic,EE
23180,sess-d088-d98b,4359,2025-02-04,/category/laste_riided,mobile,114,tiktok,EE
23181,sess-d088-d98b,4359,2025-02-04,/checkout,mobile,507,tiktok,EE
23182,sess-d088-d98b,4359,2025-02-04,/category/jalanõusid,mobile,176,tiktok,EE
23183,sess-d088-d98b,,2025-02-04,/account,mobile,101,tiktok,EE
23184,sess-d088-d98b,4359,2025-02-04,/sale,mobile,254,tiktok,EE
23185,sess-d088-d98b,4359,2025-02-04,/category/laste_riided,mobile,265,tiktok,EE
23186,sess-d088-d98b,4359,2025-02-04,/cart,mobile,131,tiktok,EE
23187,sess-0d2c-59fe,4780,2024-09-07,/about,desktop,94,google,EE
23188,sess-0d2c-59fe,4780,2024-09-07,/category/aksessuaarid,desktop,218,google_organic,EE
23189,sess-0d2c-59fe,4780,2024-09-07,/products,desktop,21,google_organic,EE
23190,sess-0d2c-59fe,4780,2024-09-07,/category/aksessuaarid,desktop,240,google_organic,EE
23191,sess-0d2c-59fe,4780,2024-09-07,/products,desktop,79,google_organic,EE
23192,sess-0d2c-59fe,4780,2024-09-07,/cart,desktop,173,google_organic,EE
23193,sess-af95-c6a9,2718,2023-12-02,/new-arrivals,desktop,79,google_organic,EE
23194,sess-af95-c6a9,2718,2024-06-27,/checkout,desktop,283,google_organic,EE
23195,sess-af95-c6a9,,2023-12-02,/category/naiste_riided,desktop,47,google organic,EE
23196,sess-af95-c6a9,2718,2023-12-02,/category/aksessuaarid,desktop,249,google_organic,EE
23197,sess-af95-c6a9,2718,2023-12-02,/blog,desktop,171,google_organic,EE
23198,sess-af95-c6a9,2718,2023-12-02,/new-arrivals,desktop,0,google_organic,EE
23199,sess-df07-f8f0,4356,2023-07-22,/account,mobile,180,email_campaign,EE
23200,sess-df07-f8f0,4356,2023-07-22,/,mobile,88,email_campaign,EE
23201,sess-8ee5-d6e0,2237,2024-08-12,/blog,desktop,80,google_organic,EE
23202,sess-8ee5-d6e0,2237,2024-08-12,/account,desktop,175,google_organic,EE
23203,sess-8ee5-d6e0,2237,2024-08-12,/checkout,desktop,288,google_organic,EE
23204,sess-5862-86d5,3714,2025-02-06,/new-arrivals,desktop,154,google_ads,EE
23205,sess-b6cb-ca08,4056,2024-06-23,/new-arrivals,desktop,236,Google Organic,EE
23206,sess-65dd-991c,2858,2024-10-09,/cart,mobile,158,google_ads,EE
23207,sess-65dd-991c,2858,2024-10-09,/category/meeste_riided,mobile,56,google_ads,EE
23208,sess-65dd-991c,2858,2024-10-09,/checkout,mobile,210,google_ads,EE
23209,sess-65dd-991c,2858,2024-10-09,/category/aksessuaarid,mobile,48,google_ads,EE
23210,sess-65dd-991c,2858,2024-10-09,/cart,mobile,72,google_ads,EE
23211,sess-65dd-991c,2858,2024-10-09,/account,mobile,0,google_ads,EE
23212,sess-65dd-991c,2858,2024-10-09,/checkout,mobile,282,google_ads,EE
23213,sess-65dd-991c,2858,2024-10-09,/contact,mobile,94,google_ads,EE
23214,sess-9571-3a6a,4485,2023-02-11,/blog,mobile,149,facebook_ads,EE
23215,sess-9571-3a6a,4485,2023-02-11,/cart,mobile,137,facebook_ads,EE
23216,sess-9571-3a6a,4485,2023-02-11,/checkout,mobile,304,facebook_ads,EE
23217,sess-9571-3a6a,4485,2023-02-11,/category/aksessuaarid,mobile,332,facebook_ads,EE
23218,sess-9698-5588,2913,2019-11-13,/checkout,mobile,130,google_organic,EE
23219,sess-9698-5588,2913,2025-01-12,/products,mobile,97,google_organic,EE
23220,sess-12a3-65e2,4344,2023-09-01,/,mobile,93,google,EE
23221,sess-12a3-65e2,4344,2023-09-01,/category/aksessuaarid,mobile,104,google_organic,EE
23222,sess-12a3-65e2,,2023-09-01,/about,mobile,179,google_organic,EE
23223,sess-12a3-65e2,4344,2023-09-01,/about,mobile,71,google_organic,EE
23224,sess-12a3-65e2,4344,2023-09-01,/category/laste_riided,mobile,107,google_organic,EE
23225,sess-12a3-65e2,4344,2023-09-01,/products,mobile,103,google_organic,EE
23226,sess-12a3-65e2,4344,2023-09-01,/contact,mobile,119,google_organic,EE
23227,sess-3c26-2c7b,3170,2024-11-01,/sale,desktop,76,facebook_ads,EE
23228,sess-3c26-2c7b,3170,2024-11-01,/new-arrivals,desktop,94,facebook_ads,EE
23229,sess-1593-a140,2963,2023-10-19,/products,mobile,177,google_organic,EE
23230,sess-1593-a140,,2023-10-19,/cart,mobile,66,Google,EE
23231,sess-1593-a140,2963,2023-10-19,/checkout,mobile,151,google_organic,EE
23232,sess-1593-a140,2963,2023-10-19,/products,mobile,126,google_organic,EE
23233,sess-1593-a140,2963,2023-10-19,/products,mobile,129,google_organic,EE
23234,sess-1593-a140,2963,2023-10-19,/cart,mobile,180,google_organic,EE
23235,sess-1593-a140,2963,2023-10-19,/checkout,mobile,230,google_organic,EE
23236,sess-1e40-f5e9,3180,2023-06-09,/category/meeste_riided,mobile,53,tiktok,EE
23237,sess-1e40-f5e9,3180,2023-06-09,/category/naiste_riided,mobile,184,tiktok,EE
23238,sess-1e40-f5e9,3180,2022-10-09,/about,mobile,0,tiktok,EE
23239,sess-1e40-f5e9,3180,2023-06-09,/category/laste_riided,mobile,185,tiktok,EE
23240,sess-1e40-f5e9,3180,2023-06-09,/new-arrivals,mobile,268,tiktok,EE
23241,sess-1e40-f5e9,3180,2023-06-09,/category/jalanõusid,mobile,135,tiktok,EE
23242,sess-1e40-f5e9,3180,2023-06-09,/products,mobile,52,tiktok,EE
23243,sess-7fb3-57e1,3626,2025-02-19,/category/aksessuaarid,desktop,247,direct,EE
23244,sess-7fb3-57e1,3626,2025-02-19,/products,desktop,52,direct,EE
23245,sess-7fb3-57e1,3626,2025-02-19,/cart,desktop,188,direct,EE
23246,sess-7fb3-57e1,3626,2025-02-19,/category/aksessuaarid,desktop,31,direct,EE
23247,sess-c9ae-f126,3241,2024-03-15,/sale,mobile,229,google_organic,EE
23248,sess-c9ae-f126,,2024-03-15,/contact,mobile,130,google_organic,EE
23249,sess-c9ae-f126,3241,2024-03-15,/sale,mobile,154,google_organic,EE
23250,sess-c9ae-f126,3241,2024-03-15,/products,mobile,56,google_organic,EE
23251,sess-c9ae-f126,3241,2024-03-15,/cart,mobile,0,google_organic,EE
23252,sess-8d8c-c8f1,4470,2023-03-14,/contact,desktop,152,google_organic,EE
23253,sess-8d8c-c8f1,4470,2023-03-14,/,desktop,70,google_organic,EE
23254,sess-8d8c-c8f1,4470,2023-03-14,/category/aksessuaarid,desktop,79,google_organic,EE
23255,sess-8d8c-c8f1,4470,2023-03-14,/blog,desktop,89,google_organic,EE
23256,sess-8d8c-c8f1,4470,2023-03-14,/category/aksessuaarid,desktop,185,google_organic,EE
23257,sess-8d8c-c8f1,4470,2023-03-14,/cart,desktop,0,google_organic,EE
23258,sess-7af7-aaa5,2239,2024-06-14,/,tablet,49,email_campaign,EE
23259,sess-7af7-aaa5,2239,2024-06-14,/category/aksessuaarid,tablet,113,email_campaign,EE
23260,sess-7af7-aaa5,2239,2024-06-14,/products,tablet,0,email_campaign,EE
23261,sess-7af7-aaa5,2239,2024-06-14,/category/jalanõusid,tablet,53,email_campaign,EE
23262,sess-7af7-aaa5,2239,2024-06-14,/category/laste_riided,tablet,106,email_campaign,EE
23263,sess-7af7-aaa5,,2024-06-14,/category/aksessuaarid,tablet,259,email_campaign,EE
23264,sess-7af7-aaa5,2239,2024-06-14,/cart,tablet,91,email_campaign,EE
23265,sess-7af7-aaa5,2239,2024-06-14,/about,tablet,116,email_campaign,EE
23266,sess-c14a-5e4e,3397,2023-08-04,/blog,desktop,95,google_ads,EE
23267,sess-c14a-5e4e,3397,2023-08-04,/account,desktop,127,google_ads,EE
23268,sess-c14a-5e4e,3397,2023-08-04,/checkout,desktop,68,google_ads,EE
23269,sess-c14a-5e4e,3397,2023-08-04,/,desktop,212,google_ads,EE
23270,sess-c14a-5e4e,3397,2023-08-04,/new-arrivals,desktop,136,google_ads,EE
23271,sess-c14a-5e4e,,2023-08-04,/new-arrivals,desktop,85,google_ads,EE
23272,sess-c14a-5e4e,3397,2023-08-04,/cart,desktop,66,google_ads,EE
23273,sess-c14a-5e4e,3397,2023-08-04,/checkout,desktop,218,google_ads,EE
23274,sess-6409-0976,2280,2023-07-07,/category/naiste_riided,mobile,185,email_campaign,EE
23275,sess-6409-0976,2280,2023-07-07,/products,mobile,119,email_campaign,EE
23276,sess-ae09-60ad,3614,2024-04-12,/products,mobile,145,facebook_ads,EE
23277,sess-ae09-60ad,3614,2024-04-12,/account,mobile,129,facebook_ads,EE
23278,sess-5e7e-80c6,4367,2023-10-16,/contact,desktop,104,google_organic,EE
23279,sess-5e7e-80c6,,2023-10-16,/new-arrivals,desktop,248,google_organic,EE
23280,sess-5e7e-80c6,4367,2019-12-21,/category/aksessuaarid,desktop,77,google_organic,EE
23281,sess-5e7e-80c6,4367,2023-10-16,/products,desktop,86,google_organic,EE
23282,sess-5e7e-80c6,4367,2023-10-16,/account,desktop,241,google_organic,EE
23283,sess-3d36-7660,2557,2024-06-29,/account,tablet,179,google_ads,EE
23284,sess-ad1e-26ad,4255,2024-06-18,/about,mobile,115,google organic,EE
23285,sess-ad1e-26ad,4255,2024-06-18,/new-arrivals,mobile,169,google_organic,EE
23286,sess-ad1e-26ad,4255,2024-06-18,/account,mobile,199,google_organic,EE
23287,sess-ad1e-26ad,4255,2024-06-18,/category/laste_riided,mobile,76,google_organic,EE
23288,sess-ad1e-26ad,4255,2024-06-18,/cart,mobile,128,google_organic,EE
23289,sess-ad1e-26ad,4255,2024-06-18,/contact,mobile,202,google_organic,EE
23290,sess-134d-fcc8,2194,2023-12-27,/about,desktop,60,google organic,EE
23291,sess-9b2b-f17b,4856,2023-07-02,/checkout,mobile,300,email_campaign,EE
23292,sess-9b2b-f17b,4856,2023-07-02,/account,mobile,69,email_campaign,EE
23293,sess-9b2b-f17b,4856,2023-07-02,/category/meeste_riided,mobile,129,email_campaign,EE
23294,sess-9b2b-f17b,4856,2023-07-02,/products,mobile,213,email_campaign,EE
23295,sess-9b2b-f17b,4856,2023-07-02,/cart,mobile,64,email_campaign,EE
23296,sess-9b2b-f17b,4856,2023-07-02,/about,mobile,28,email_campaign,EE
23297,sess-ac59-4401,2783,2025-02-23,/about,mobile,175,direct,EE
23298,sess-ac59-4401,2783,2025-02-23,/category/jalanõusid,mobile,85,direct,EE
23299,sess-ac59-4401,2783,2025-02-23,/cart,mobile,95,direct,EE
23300,sess-ac59-4401,2783,2025-02-23,/about,mobile,122,direct,EE
23301,sess-80ac-ac93,3173,2023-10-03,/cart,mobile,189,facebook_ads,EE
23302,sess-80ac-ac93,,2023-10-03,/new-arrivals,mobile,80,facebook_ads,EE
23303,sess-80ac-ac93,,2023-10-03,/checkout,mobile,319,Facebook,EE
23304,sess-13c7-ff14,2715,2023-08-13,/sale,mobile,167,instagram,EE
23305,sess-13c7-ff14,2715,2023-08-13,/category/jalanõusid,mobile,42,instagram,EE
23306,sess-13c7-ff14,2715,2023-08-13,/category/aksessuaarid,mobile,75,instagram,EE
23307,sess-13c7-ff14,2715,2023-08-13,/category/naiste_riided,mobile,165,instagram,EE
23308,sess-13c7-ff14,2715,2023-08-13,/category/meeste_riided,mobile,314,instagram,EE
23309,sess-13c7-ff14,2715,2023-08-13,/category/jalanõusid,mobile,174,instagram,EE
23310,sess-13c7-ff14,2715,2023-08-13,/account,mobile,176,instagram,EE
23311,sess-13c7-ff14,2715,2023-08-13,/category/laste_riided,mobile,98,instagram,EE
23312,sess-6ece-179a,,2024-10-21,/blog,desktop,36,google_ads,EE
23313,sess-6ece-179a,,2024-10-21,/account,desktop,132,google_ads,EE
23314,sess-6ece-179a,,2024-10-21,/,desktop,214,google_ads,EE
23315,sess-6ece-179a,,2024-10-21,/,desktop,93,google_ads,EE
23316,sess-6ece-179a,,2024-10-21,/about,desktop,97,google_ads,EE
23317,sess-6ece-179a,,2024-10-21,/sale,desktop,133,google_ads,EE
23318,sess-6ece-179a,,2024-10-21,/new-arrivals,desktop,129,google_ads,EE
23319,sess-6ece-179a,,2024-10-21,/account,desktop,152,google_ads,EE
23320,sess-10c2-9b93,4827,2024-08-24,/checkout,desktop,394,google_organic,EE
23321,sess-10c2-9b93,4827,2024-08-24,/sale,desktop,31,google_organic,EE
23322,sess-10c2-9b93,4827,2024-08-24,/,desktop,114,Google,EE
23323,sess-10c2-9b93,4827,2024-08-24,/new-arrivals,desktop,60,google organic,EE
23324,sess-10c2-9b93,4827,2024-08-24,/cart,desktop,17,google_organic,EE
23325,sess-10c2-9b93,4827,2024-08-24,/,desktop,174,google_organic,EE
23326,sess-10c2-9b93,4827,2024-08-24,/new-arrivals,desktop,112,google_organic,EE
23327,sess-c525-6e17,3586,2023-02-27,/new-arrivals,mobile,118,google_ads,EE
23328,sess-c525-6e17,3586,2023-02-27,/category/jalanõusid,mobile,116,google_ads,EE
23329,sess-c525-6e17,3586,2023-02-27,/products,mobile,60,google_ads,EE
23330,sess-c525-6e17,3586,2023-02-27,/checkout,mobile,104,google_ads,EE
23331,sess-6344-70f1,,2023-05-20,/category/naiste_riided,desktop,246,google_organic,EE
23332,sess-6344-70f1,,2023-05-20,/new-arrivals,desktop,187,google_organic,EE
23333,sess-6344-70f1,,2023-05-20,/blog,desktop,0,google_organic,EE
23334,sess-6344-70f1,,2023-05-20,/blog,desktop,0,Google Organic,EE
23335,sess-6344-70f1,,2023-05-20,/new-arrivals,desktop,50,google_organic,EE
23336,sess-6344-70f1,,2023-05-20,/category/aksessuaarid,desktop,131,google_organic,EE
23337,sess-6344-70f1,,2023-05-20,/account,desktop,51,google_organic,EE
23338,sess-ba2a-7497,4974,2025-02-12,/checkout,mobile,413,email_campaign,EE
23339,sess-ba2a-7497,4974,2025-02-12,/sale,mobile,195,email_campaign,EE
23340,sess-ba2a-7497,4974,2025-02-12,/category/meeste_riided,mobile,219,email_campaign,EE
23341,sess-ba2a-7497,4974,2025-02-12,/category/meeste_riided,mobile,48,email_campaign,EE
23342,sess-99b4-e699,,2023-03-02,/category/laste_riided,desktop,194,facebook_ads,EE
23343,sess-99b4-e699,,2023-03-02,/checkout,desktop,268,facebook_ads,EE
23344,sess-99b4-e699,,2023-03-02,/about,desktop,46,facebook_ads,EE
23345,sess-99b4-e699,,2023-03-02,/about,desktop,263,facebook_ads,EE
23346,sess-99b4-e699,,2023-03-02,/blog,desktop,160,facebook_ads,EE
23347,sess-99b4-e699,,2023-03-02,/contact,desktop,157,Facebook,EE
23348,sess-7180-8d46,2036,2024-03-07,/category/aksessuaarid,tablet,97,facebook_ads,EE
23349,sess-7180-8d46,,2024-03-07,/new-arrivals,tablet,195,facebook_ads,EE
23350,sess-7180-8d46,2036,2024-03-07,/blog,tablet,120,facebook_ads,EE
23351,sess-7180-8d46,2036,2024-03-07,/cart,tablet,105,facebook_ads,EE
23352,sess-3e48-1d75,4612,2024-11-27,/,desktop,130,google_organic,EE
23353,sess-3e48-1d75,4612,2024-11-27,/checkout,desktop,344,google_organic,EE
23354,sess-3e48-1d75,4612,2024-11-27,/category/laste_riided,desktop,211,google_organic,EE
23355,sess-3e48-1d75,4612,2024-11-27,/blog,desktop,81,Google Organic,EE
23356,sess-d3f7-1f3b,2304,2024-12-28,/,mobile,107,tiktok,EE
23357,sess-d3f7-1f3b,,2024-12-28,/category/meeste_riided,mobile,211,tiktok,EE
23358,sess-d3f7-1f3b,2304,2024-12-28,/products,mobile,0,tiktok,EE
