customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment,Weighted_RFM_Score,Advanced_Segment
2937.0,509,3,1045.73,1,3,4,8,Potential,12,New Customers
2938.0,304,4,887.6,2,4,3,9,Potential,12,Regular Customers
2939.0,150,2,985.14,3,2,4,9,Potential,13,Regular Customers
2940.0,101,2,205.14,4,2,1,7,Potential,8,New Customers
2941.0,124,7,1834.43,3,5,5,13,VIP Champions,18,VIP Champions
2942.0,174,5,1013.22,3,5,4,12,Loyal,16,Loyal Customers
2943.0,150,4,782.71,3,4,3,10,Loyal,13,Regular Customers
2944.0,54,2,989.18,5,2,4,11,Loyal,15,Loyal Customers
2946.0,16,5,1366.3500000000001,5,5,4,14,VIP Champions,18,VIP Champions
2948.0,304,3,570.93,2,3,2,7,Potential,9,New Customers
2949.0,79,7,2421.0499999999997,4,5,5,14,VIP Champions,19,VIP Champions
2950.0,382,1,410.0,1,1,2,4,At Risk,6,Lost
2951.0,37,4,1474.67,5,4,5,14,VIP Champions,19,VIP Champions
2952.0,161,7,2632.69,3,5,5,13,VIP Champions,18,VIP Champions
2954.0,29,4,2431.92,5,4,5,14,VIP Champions,19,VIP Champions
2955.0,35,13,5417.71,5,5,5,15,VIP Champions,20,VIP Champions
2956.0,5,5,2317.91,5,5,5,15,VIP Champions,20,VIP Champions
2957.0,376,3,973.53,1,3,4,8,Potential,12,New Customers
2960.0,266,2,248.67000000000002,2,2,1,5,At Risk,6,At Risk
2961.0,4,6,4419.27,5,5,5,15,VIP Champions,20,VIP Champions
2962.0,255,1,158.94,2,1,1,4,At Risk,5,Lost
2963.0,15,5,737.71,5,5,3,13,VIP Champions,16,VIP Champions
2964.0,89,1,388.92,4,1,2,7,Potential,9,New Customers
2966.0,83,3,474.64,4,3,2,9,Potential,11,Regular Customers
2968.0,219,3,859.1200000000001,2,3,3,8,Potential,11,New Customers
2969.0,583,2,1495.79,1,2,5,8,Potential,13,New Customers
2971.0,230,3,683.38,2,3,3,8,Potential,11,New Customers
2972.0,433,5,737.1800000000001,1,5,3,9,Potential,12,Regular Customers
2973.0,431,4,1096.84,1,4,4,9,Potential,13,Regular Customers
2974.0,296,1,272.6,2,1,1,4,At Risk,5,Lost
2975.0,380,2,630.5699999999999,1,2,2,5,At Risk,7,At Risk
2976.0,397,3,1458.65,1,3,5,9,Potential,14,Regular Customers
2977.0,131,4,2348.3599999999997,3,4,5,12,Loyal,17,Loyal Customers
2978.0,250,5,2306.84,2,5,5,12,Loyal,17,Loyal Customers
2979.0,127,3,929.3100000000001,3,3,3,9,Potential,12,Regular Customers
2980.0,17,6,1640.12,5,5,5,15,VIP Champions,20,VIP Champions
2981.0,147,2,157.42000000000002,3,2,1,6,At Risk,7,At Risk
2983.0,620,3,556.95,1,3,2,6,At Risk,8,At Risk
2984.0,11,5,853.25,5,5,3,13,VIP Champions,16,VIP Champions
2986.0,509,2,1030.51,1,2,4,7,Potential,11,New Customers
2987.0,11,4,792.25,5,4,3,12,Loyal,15,Loyal Customers
2988.0,418,1,360.28,1,1,2,4,At Risk,6,Lost
2989.0,261,5,2035.4599999999998,2,5,5,12,Loyal,17,Loyal Customers
2990.0,456,2,473.52,1,2,2,5,At Risk,7,At Risk
2991.0,211,2,1165.86,2,2,4,8,Potential,12,New Customers
2993.0,76,1,329.99,4,1,1,6,At Risk,7,At Risk
2994.0,94,2,1026.64,4,2,4,10,Loyal,14,Regular Customers
2995.0,75,2,626.36,4,2,2,8,Potential,10,New Customers
2996.0,117,4,848.0600000000001,4,4,3,11,Loyal,14,Loyal Customers
2997.0,-307,77,23667.93,5,5,5,15,VIP Champions,20,VIP Champions
2999.0,89,3,896.82,4,3,3,10,Loyal,13,Regular Customers
3000.0,149,3,748.95,3,3,3,9,Potential,12,Regular Customers
3001.0,7,4,2657.02,5,4,5,14,VIP Champions,19,VIP Champions
3002.0,557,1,659.49,1,1,3,5,At Risk,8,At Risk
3003.0,87,5,1210.3600000000001,4,5,4,13,VIP Champions,17,VIP Champions
3004.0,158,1,583.44,3,1,2,6,At Risk,8,At Risk
3006.0,284,1,331.59,2,1,1,4,At Risk,5,Lost
3007.0,322,1,47.36,2,1,1,4,At Risk,5,Lost
3008.0,743,1,1053.99,1,1,4,6,At Risk,10,At Risk
3009.0,205,3,894.12,2,3,3,8,Potential,11,New Customers
3010.0,70,5,1860.23,4,5,5,14,VIP Champions,19,VIP Champions
3011.0,209,4,698.89,2,4,3,9,Potential,12,Regular Customers
3012.0,75,4,901.24,4,4,3,11,Loyal,14,Loyal Customers
3014.0,3,3,1449.1399999999999,5,3,5,13,VIP Champions,18,VIP Champions
3015.0,299,3,1298.75,2,3,4,9,Potential,13,Regular Customers
3017.0,319,1,291.72,2,1,1,4,At Risk,5,Lost
3018.0,288,3,1289.71,2,3,4,9,Potential,13,Regular Customers
3019.0,206,4,1756.05,2,4,5,11,Loyal,16,Loyal Customers
3020.0,18,3,944.1999999999999,5,3,3,11,Loyal,14,Loyal Customers
3021.0,198,1,147.58,3,1,1,5,At Risk,6,At Risk
3022.0,242,2,951.1500000000001,2,2,3,7,Potential,10,New Customers
3023.0,322,3,729.79,2,3,3,8,Potential,11,New Customers
3024.0,198,1,1482.9,3,1,5,9,Potential,14,Regular Customers
3025.0,18,5,1696.74,5,5,5,15,VIP Champions,20,VIP Champions
3026.0,184,4,972.7500000000001,3,4,4,11,Loyal,15,Loyal Customers
3027.0,84,1,420.72,4,1,2,7,Potential,9,New Customers
3028.0,256,2,122.81,2,2,1,5,At Risk,6,At Risk
3030.0,118,2,1153.6499999999999,4,2,4,10,Loyal,14,Regular Customers
3032.0,722,1,205.89,1,1,1,3,Lost,4,Lost
3033.0,125,5,1177.32,3,5,4,12,Loyal,16,Loyal Customers
3034.0,127,5,1779.09,3,5,5,13,VIP Champions,18,VIP Champions
3035.0,2,6,3185.2,5,5,5,15,VIP Champions,20,VIP Champions
3036.0,15,3,471.63,5,3,2,10,Loyal,12,Regular Customers
3038.0,200,4,437.58,3,4,2,9,Potential,11,Regular Customers
3039.0,16,1,77.78,5,1,1,7,Potential,8,New Customers
3041.0,255,7,1750.51,2,5,5,12,Loyal,17,Loyal Customers
3043.0,68,3,661.73,4,3,3,10,Loyal,13,Regular Customers
3044.0,300,5,1564.31,2,5,5,12,Loyal,17,Loyal Customers
3045.0,-279,4,910.96,5,4,3,12,Loyal,15,Loyal Customers
3046.0,71,6,2380.65,4,5,5,14,VIP Champions,19,VIP Champions
3047.0,187,3,1122.68,3,3,4,10,Loyal,14,Regular Customers
3048.0,108,6,2558.87,4,5,5,14,VIP Champions,19,VIP Champions
3049.0,308,2,852.1700000000001,2,2,3,7,Potential,10,New Customers
3050.0,49,4,975.28,5,4,4,13,VIP Champions,17,VIP Champions
3051.0,77,1,47.38,4,1,1,6,At Risk,7,At Risk
3052.0,26,2,366.04999999999995,5,2,2,9,Potential,11,Regular Customers
3053.0,208,4,749.6800000000001,2,4,3,9,Potential,12,Regular Customers
3055.0,37,3,817.76,5,3,3,11,Loyal,14,Loyal Customers
3056.0,130,1,536.3,3,1,2,6,At Risk,8,At Risk
3057.0,149,7,2860.92,3,5,5,13,VIP Champions,18,VIP Champions
3058.0,340,3,1758.18,1,3,5,9,Potential,14,Regular Customers
3059.0,5,1,51.58,5,1,1,7,Potential,8,New Customers
3061.0,29,2,369.31000000000006,5,2,2,9,Potential,11,Regular Customers
3062.0,123,5,1181.5900000000001,3,5,4,12,Loyal,16,Loyal Customers
3063.0,64,3,896.46,4,3,3,10,Loyal,13,Regular Customers
3064.0,59,3,411.44,5,3,2,10,Loyal,12,Regular Customers
3065.0,67,2,562.43,4,2,2,8,Potential,10,New Customers
3066.0,22,2,1336.1,5,2,4,11,Loyal,15,Loyal Customers
3067.0,120,3,821.5899999999999,3,3,3,9,Potential,12,Regular Customers
3068.0,104,4,718.13,4,4,3,11,Loyal,14,Loyal Customers
3069.0,32,5,1339.74,5,5,4,14,VIP Champions,18,VIP Champions
3070.0,27,4,807.98,5,4,3,12,Loyal,15,Loyal Customers
3071.0,6,3,1443.91,5,3,5,13,VIP Champions,18,VIP Champions
3072.0,359,3,1864.32,1,3,5,9,Potential,14,Regular Customers
3073.0,133,2,508.98,3,2,2,7,Potential,9,New Customers
3074.0,80,4,1813.5700000000002,4,4,5,13,VIP Champions,18,VIP Champions
3075.0,11,1,145.16,5,1,1,7,Potential,8,New Customers
3076.0,63,5,1837.7999999999997,4,5,5,14,VIP Champions,19,VIP Champions
3077.0,53,5,1516.87,5,5,5,15,VIP Champions,20,VIP Champions
3079.0,107,1,200.77,4,1,1,6,At Risk,7,At Risk
3080.0,396,3,799.3499999999999,1,3,3,7,Potential,10,New Customers
3081.0,202,6,910.91,3,5,3,11,Loyal,14,Loyal Customers
3082.0,226,3,1497.6399999999999,2,3,5,10,Loyal,15,Regular Customers
3083.0,179,3,728.9,3,3,3,9,Potential,12,Regular Customers
3084.0,215,2,922.02,2,2,3,7,Potential,10,New Customers
3085.0,440,5,1178.58,1,5,4,10,Loyal,14,Regular Customers
3089.0,274,1,160.21,2,1,1,4,At Risk,5,Lost
3090.0,200,2,332.69,3,2,1,6,At Risk,7,At Risk
3091.0,10,1,209.7,5,1,1,7,Potential,8,New Customers
3093.0,657,1,153.62,1,1,1,3,Lost,4,Lost
3094.0,440,2,844.0799999999999,1,2,3,6,At Risk,9,At Risk
3095.0,67,2,534.54,4,2,2,8,Potential,10,New Customers
3096.0,122,5,1557.57,3,5,5,13,VIP Champions,18,VIP Champions
3098.0,60,2,889.5600000000001,4,2,3,9,Potential,12,Regular Customers
3099.0,357,4,829.18,1,4,3,8,Potential,11,New Customers
3100.0,502,2,364.24,1,2,2,5,At Risk,7,At Risk
3101.0,69,1,332.54,4,1,1,6,At Risk,7,At Risk
3103.0,195,7,1606.22,3,5,5,13,VIP Champions,18,VIP Champions
3106.0,323,3,680.26,2,3,3,8,Potential,11,New Customers
3107.0,291,3,1468.1799999999998,2,3,5,10,Loyal,15,Regular Customers
3108.0,155,5,878.8199999999999,3,5,3,11,Loyal,14,Loyal Customers
3109.0,181,3,699.16,3,3,3,9,Potential,12,Regular Customers
3110.0,305,4,677.78,2,4,3,9,Potential,12,Regular Customers
3111.0,148,4,1033.76,3,4,4,11,Loyal,15,Loyal Customers
3112.0,89,6,1905.14,4,5,5,14,VIP Champions,19,VIP Champions
3113.0,209,2,664.51,2,2,3,7,Potential,10,New Customers
3114.0,399,3,879.0799999999999,1,3,3,7,Potential,10,New Customers
3115.0,184,2,894.25,3,2,3,8,Potential,11,New Customers
3116.0,241,1,756.99,2,1,3,6,At Risk,9,At Risk
3118.0,69,6,1947.42,4,5,5,14,VIP Champions,19,VIP Champions
3119.0,197,7,2317.38,3,5,5,13,VIP Champions,18,VIP Champions
3120.0,14,1,116.1,5,1,1,7,Potential,8,New Customers
3121.0,641,1,210.18,1,1,1,3,Lost,4,Lost
3122.0,316,2,963.02,2,2,4,8,Potential,12,New Customers
3123.0,192,4,577.3900000000001,3,4,2,9,Potential,11,Regular Customers
3125.0,53,6,1053.59,5,5,4,14,VIP Champions,18,VIP Champions
3126.0,88,2,381.57,4,2,2,8,Potential,10,New Customers
3127.0,258,5,1939.28,2,5,5,12,Loyal,17,Loyal Customers
3128.0,21,7,1599.6000000000001,5,5,5,15,VIP Champions,20,VIP Champions
3129.0,174,1,101.26,3,1,1,5,At Risk,6,At Risk
3130.0,-287,6,715.35,5,5,3,13,VIP Champions,16,VIP Champions
3131.0,68,3,679.95,4,3,3,10,Loyal,13,Regular Customers
3132.0,115,4,1126.1599999999999,4,4,4,12,Loyal,16,Loyal Customers
3133.0,417,6,1212.02,1,5,4,10,Loyal,14,Regular Customers
3134.0,95,4,696.94,4,4,3,11,Loyal,14,Loyal Customers
3135.0,395,2,426.44,1,2,2,5,At Risk,7,At Risk
3136.0,345,5,1938.3200000000002,1,5,5,11,Loyal,16,Loyal Customers
3137.0,90,2,888.49,4,2,3,9,Potential,12,Regular Customers
3138.0,144,4,675.25,3,4,3,10,Loyal,13,Regular Customers
3139.0,129,1,138.9,3,1,1,5,At Risk,6,At Risk
3140.0,525,2,337.79,1,2,1,4,At Risk,5,Lost
3142.0,593,1,276.26,1,1,1,3,Lost,4,Lost
3143.0,43,2,184.81,5,2,1,8,Potential,9,New Customers
3144.0,28,2,532.12,5,2,2,9,Potential,11,Regular Customers
3145.0,693,1,737.94,1,1,3,5,At Risk,8,At Risk
3146.0,117,5,1485.01,4,5,5,14,VIP Champions,19,VIP Champions
3147.0,476,2,354.71000000000004,1,2,2,5,At Risk,7,At Risk
3150.0,52,2,967.83,5,2,4,11,Loyal,15,Loyal Customers
3151.0,6,3,1082.3000000000002,5,3,4,12,Loyal,16,Loyal Customers
3152.0,436,3,967.29,1,3,4,8,Potential,12,New Customers
3153.0,18,3,698.22,5,3,3,11,Loyal,14,Loyal Customers
3154.0,88,5,994.21,4,5,4,13,VIP Champions,17,VIP Champions
3156.0,164,1,377.82,3,1,2,6,At Risk,8,At Risk
3158.0,99,2,481.90999999999997,4,2,2,8,Potential,10,New Customers
3159.0,49,5,578.7,5,5,2,12,Loyal,14,Loyal Customers
3160.0,257,4,1472.5900000000001,2,4,5,11,Loyal,16,Loyal Customers
3161.0,259,2,410.38,2,2,2,6,At Risk,8,At Risk
3163.0,20,5,1752.62,5,5,5,15,VIP Champions,20,VIP Champions
3164.0,259,4,1437.18,2,4,5,11,Loyal,16,Loyal Customers
3165.0,93,6,2108.35,4,5,5,14,VIP Champions,19,VIP Champions
3166.0,190,6,2859.4500000000003,3,5,5,13,VIP Champions,18,VIP Champions
3167.0,11,2,297.86,5,2,1,8,Potential,9,New Customers
3168.0,139,1,70.01,3,1,1,5,At Risk,6,At Risk
3169.0,80,1,231.13,4,1,1,6,At Risk,7,At Risk
3170.0,483,2,366.60999999999996,1,2,2,5,At Risk,7,At Risk
3171.0,106,2,571.41,4,2,2,8,Potential,10,New Customers
3172.0,181,3,908.8499999999999,3,3,3,9,Potential,12,Regular Customers
3173.0,199,1,190.86,3,1,1,5,At Risk,6,At Risk
3174.0,224,1,138.13,2,1,1,4,At Risk,5,Lost
3177.0,225,4,1028.18,2,4,4,10,Loyal,14,Regular Customers
3178.0,102,2,325.42,4,2,1,7,Potential,8,New Customers
3179.0,219,2,760.46,2,2,3,7,Potential,10,New Customers
3180.0,155,3,368.2,3,3,2,8,Potential,10,New Customers
3182.0,172,4,1167.5400000000002,3,4,4,11,Loyal,15,Loyal Customers
3183.0,175,3,1119.83,3,3,4,10,Loyal,14,Regular Customers
3184.0,497,2,1490.94,1,2,5,8,Potential,13,New Customers
3185.0,184,5,1557.54,3,5,5,13,VIP Champions,18,VIP Champions
3186.0,188,2,898.37,3,2,3,8,Potential,11,New Customers
3187.0,510,1,218.84,1,1,1,3,Lost,4,Lost
3189.0,14,2,721.5799999999999,5,2,3,10,Loyal,13,Regular Customers
3190.0,35,1,402.62,5,1,2,8,Potential,10,New Customers
3192.0,204,3,812.3199999999999,2,3,3,8,Potential,11,New Customers
3194.0,45,5,1679.42,5,5,5,15,VIP Champions,20,VIP Champions
3196.0,213,2,324.18,2,2,1,5,At Risk,6,At Risk
3197.0,261,7,1776.78,2,5,5,12,Loyal,17,Loyal Customers
3198.0,169,3,722.29,3,3,3,9,Potential,12,Regular Customers
3199.0,40,3,555.75,5,3,2,10,Loyal,12,Regular Customers
3200.0,75,4,1511.45,4,4,5,13,VIP Champions,18,VIP Champions
3201.0,57,6,2257.99,5,5,5,15,VIP Champions,20,VIP Champions
3202.0,127,1,420.72,3,1,2,6,At Risk,8,At Risk
3203.0,349,3,970.74,1,3,4,8,Potential,12,New Customers
3204.0,84,4,1300.22,4,4,4,12,Loyal,16,Loyal Customers
3205.0,115,1,276.2,4,1,1,6,At Risk,7,At Risk
3206.0,161,5,3427.36,3,5,5,13,VIP Champions,18,VIP Champions
3207.0,371,2,265.98,1,2,1,4,At Risk,5,Lost
3208.0,182,3,473.48,3,3,2,8,Potential,10,New Customers
3210.0,85,3,885.42,4,3,3,10,Loyal,13,Regular Customers
3211.0,223,1,434.08,2,1,2,5,At Risk,7,At Risk
3212.0,136,4,616.85,3,4,2,9,Potential,11,Regular Customers
3213.0,339,3,683.8,1,3,3,7,Potential,10,New Customers
3214.0,87,5,1156.1,4,5,4,13,VIP Champions,17,VIP Champions
3216.0,208,1,417.44,2,1,2,5,At Risk,7,At Risk
3217.0,320,1,327.07,2,1,1,4,At Risk,5,Lost
3218.0,7,4,1319.55,5,4,4,13,VIP Champions,17,VIP Champions
3219.0,309,1,431.16,2,1,2,5,At Risk,7,At Risk
3221.0,222,2,104.35,2,2,1,5,At Risk,6,At Risk
3222.0,63,2,1088.2,4,2,4,10,Loyal,14,Regular Customers
3223.0,241,2,563.99,2,2,2,6,At Risk,8,At Risk
3224.0,329,1,215.58,1,1,1,3,Lost,4,Lost
3225.0,150,3,1064.95,3,3,4,10,Loyal,14,Regular Customers
3226.0,22,3,364.41,5,3,2,10,Loyal,12,Regular Customers
3227.0,9,7,1768.32,5,5,5,15,VIP Champions,20,VIP Champions
3228.0,41,5,2581.17,5,5,5,15,VIP Champions,20,VIP Champions
3229.0,0,4,793.86,5,4,3,12,Loyal,15,Loyal Customers
3230.0,174,5,1380.38,3,5,4,12,Loyal,16,Loyal Customers
3231.0,161,2,1202.74,3,2,4,9,Potential,13,Regular Customers
3232.0,113,6,1311.62,4,5,4,13,VIP Champions,17,VIP Champions
3233.0,4,6,1031.4099999999999,5,5,4,14,VIP Champions,18,VIP Champions
3234.0,15,4,630.11,5,4,2,11,Loyal,13,Loyal Customers
3235.0,140,4,2142.65,3,4,5,12,Loyal,17,Loyal Customers
3236.0,581,3,373.79,1,3,2,6,At Risk,8,At Risk
3237.0,183,4,917.83,3,4,3,10,Loyal,13,Regular Customers
3238.0,117,2,559.08,4,2,2,8,Potential,10,New Customers
3239.0,313,2,888.68,2,2,3,7,Potential,10,New Customers
3240.0,2,7,2364.86,5,5,5,15,VIP Champions,20,VIP Champions
3241.0,163,3,527.05,3,3,2,8,Potential,10,New Customers
3242.0,12,7,2050.61,5,5,5,15,VIP Champions,20,VIP Champions
3243.0,211,2,383.87,2,2,2,6,At Risk,8,At Risk
3244.0,479,1,205.89,1,1,1,3,Lost,4,Lost
3246.0,-302,6,1333.93,5,5,4,14,VIP Champions,18,VIP Champions
3247.0,455,3,1997.6100000000001,1,3,5,9,Potential,14,Regular Customers
3248.0,530,3,958.16,1,3,3,7,Potential,10,New Customers
3249.0,28,5,1946.02,5,5,5,15,VIP Champions,20,VIP Champions
3250.0,234,2,342.68,2,2,1,5,At Risk,6,At Risk
3251.0,-282,4,1611.69,5,4,5,14,VIP Champions,19,VIP Champions
3252.0,84,4,1597.97,4,4,5,13,VIP Champions,18,VIP Champions
3253.0,38,3,1159.83,5,3,4,12,Loyal,16,Loyal Customers
3254.0,35,2,579.8,5,2,2,9,Potential,11,Regular Customers
3255.0,443,1,106.69,1,1,1,3,Lost,4,Lost
3257.0,45,2,405.62,5,2,2,9,Potential,11,Regular Customers
3258.0,55,5,1258.45,5,5,4,14,VIP Champions,18,VIP Champions
3260.0,277,2,411.47,2,2,2,6,At Risk,8,At Risk
3261.0,32,3,988.88,5,3,4,12,Loyal,16,Loyal Customers
3262.0,267,2,1332.42,2,2,4,8,Potential,12,New Customers
3263.0,8,3,1265.96,5,3,4,12,Loyal,16,Loyal Customers
3264.0,498,1,163.64,1,1,1,3,Lost,4,Lost
3265.0,126,2,535.47,3,2,2,7,Potential,9,New Customers
3266.0,324,1,706.6,2,1,3,6,At Risk,9,At Risk
3267.0,167,2,617.28,3,2,2,7,Potential,9,New Customers
3268.0,288,8,2490.68,2,5,5,12,Loyal,17,Loyal Customers
3269.0,19,2,431.53999999999996,5,2,2,9,Potential,11,Regular Customers
3270.0,118,3,1385.83,4,3,4,11,Loyal,15,Loyal Customers
3271.0,338,3,699.21,1,3,3,7,Potential,10,New Customers
3273.0,62,3,1680.9299999999998,4,3,5,12,Loyal,17,Loyal Customers
3275.0,333,4,2133.3900000000003,1,4,5,10,Loyal,15,Regular Customers
3278.0,452,1,153.4,1,1,1,3,Lost,4,Lost
3279.0,-444,4,835.34,5,4,3,12,Loyal,15,Loyal Customers
3280.0,97,6,1766.0,4,5,5,14,VIP Champions,19,VIP Champions
3281.0,183,1,48.85,3,1,1,5,At Risk,6,At Risk
3282.0,66,3,940.87,4,3,3,10,Loyal,13,Regular Customers
3283.0,111,5,1025.0900000000001,4,5,4,13,VIP Champions,17,VIP Champions
3284.0,96,3,1005.3299999999999,4,3,4,11,Loyal,15,Loyal Customers
3285.0,21,4,828.2800000000001,5,4,3,12,Loyal,15,Loyal Customers
3286.0,68,2,217.36,4,2,1,7,Potential,8,New Customers
3287.0,263,3,1361.59,2,3,4,9,Potential,13,Regular Customers
3288.0,445,2,387.83000000000004,1,2,2,5,At Risk,7,At Risk
3289.0,85,2,1166.6699999999998,4,2,4,10,Loyal,14,Regular Customers
3290.0,430,1,495.28,1,1,2,4,At Risk,6,Lost
3291.0,282,4,1196.89,2,4,4,10,Loyal,14,Regular Customers
3292.0,109,3,1618.98,4,3,5,12,Loyal,17,Loyal Customers
3293.0,72,3,408.32000000000005,4,3,2,9,Potential,11,Regular Customers
3296.0,254,3,988.51,2,3,4,9,Potential,13,Regular Customers
3297.0,318,5,1414.81,2,5,4,11,Loyal,15,Loyal Customers
3298.0,233,3,924.58,2,3,3,8,Potential,11,New Customers
3299.0,513,1,171.33,1,1,1,3,Lost,4,Lost
3300.0,6,3,1156.05,5,3,4,12,Loyal,16,Loyal Customers
3301.0,30,1,151.08,5,1,1,7,Potential,8,New Customers
3302.0,25,6,2567.91,5,5,5,15,VIP Champions,20,VIP Champions
3304.0,6,1,321.42,5,1,1,7,Potential,8,New Customers
3305.0,235,7,2502.82,2,5,5,12,Loyal,17,Loyal Customers
3306.0,293,1,260.0,2,1,1,4,At Risk,5,Lost
3308.0,651,2,108.18,1,2,1,4,At Risk,5,Lost
3309.0,233,4,940.05,2,4,3,9,Potential,12,Regular Customers
3311.0,53,3,569.36,5,3,2,10,Loyal,12,Regular Customers
3312.0,300,5,1043.67,2,5,4,11,Loyal,15,Loyal Customers
3313.0,225,1,138.9,2,1,1,4,At Risk,5,Lost
3314.0,87,3,1241.13,4,3,4,11,Loyal,15,Loyal Customers
3315.0,310,2,617.62,2,2,2,6,At Risk,8,At Risk
3316.0,283,3,685.79,2,3,3,8,Potential,11,New Customers
3317.0,286,2,315.8,2,2,1,5,At Risk,6,At Risk
3319.0,132,1,432.36,3,1,2,6,At Risk,8,At Risk
3320.0,306,3,641.6500000000001,2,3,3,8,Potential,11,New Customers
3321.0,26,3,1037.3799999999999,5,3,4,12,Loyal,16,Loyal Customers
3322.0,297,5,1218.77,2,5,4,11,Loyal,15,Loyal Customers
3324.0,17,2,366.84000000000003,5,2,2,9,Potential,11,Regular Customers
3325.0,138,4,1357.46,3,4,4,11,Loyal,15,Loyal Customers
3326.0,160,2,329.28,3,2,1,6,At Risk,7,At Risk
3327.0,172,4,1452.9,3,4,5,12,Loyal,17,Loyal Customers
3328.0,168,2,918.5,3,2,3,8,Potential,11,New Customers
3329.0,55,4,754.06,5,4,3,12,Loyal,15,Loyal Customers
3330.0,135,4,688.28,3,4,3,10,Loyal,13,Regular Customers
3332.0,48,5,1439.6299999999999,5,5,5,15,VIP Champions,20,VIP Champions
3334.0,46,2,987.75,5,2,4,11,Loyal,15,Loyal Customers
3335.0,409,1,356.57,1,1,2,4,At Risk,6,Lost
3336.0,444,3,562.58,1,3,2,6,At Risk,8,At Risk
3337.0,82,3,750.28,4,3,3,10,Loyal,13,Regular Customers
3338.0,189,5,899.12,3,5,3,11,Loyal,14,Loyal Customers
3339.0,207,5,1313.5,2,5,4,11,Loyal,15,Loyal Customers
3341.0,246,2,390.94,2,2,2,6,At Risk,8,At Risk
3342.0,50,6,2038.1599999999999,5,5,5,15,VIP Champions,20,VIP Champions
3343.0,65,3,1666.4799999999998,4,3,5,12,Loyal,17,Loyal Customers
3345.0,16,2,257.97,5,2,1,8,Potential,9,New Customers
3346.0,226,1,183.31,2,1,1,4,At Risk,5,Lost
3347.0,5,1,106.69,5,1,1,7,Potential,8,New Customers
3348.0,238,2,233.79,2,2,1,5,At Risk,6,At Risk
3349.0,44,1,204.87,5,1,1,7,Potential,8,New Customers
3350.0,19,76,26286.100000000002,5,5,5,15,VIP Champions,20,VIP Champions
3351.0,68,6,2124.85,4,5,5,14,VIP Champions,19,VIP Champions
3352.0,220,2,851.01,2,2,3,7,Potential,10,New Customers
3353.0,192,1,214.72,3,1,1,5,At Risk,6,At Risk
3354.0,184,4,851.03,3,4,3,10,Loyal,13,Regular Customers
3355.0,36,5,1314.56,5,5,4,14,VIP Champions,18,VIP Champions
3356.0,256,6,1166.13,2,5,4,11,Loyal,15,Loyal Customers
3357.0,75,4,745.69,4,4,3,11,Loyal,14,Loyal Customers
3358.0,65,6,1710.5700000000002,4,5,5,14,VIP Champions,19,VIP Champions
3359.0,277,5,856.03,2,5,3,10,Loyal,13,Regular Customers
3361.0,142,6,1238.29,3,5,4,12,Loyal,16,Loyal Customers
3362.0,66,5,1104.57,4,5,4,13,VIP Champions,17,VIP Champions
3363.0,325,1,130.02,2,1,1,4,At Risk,5,Lost
3364.0,188,1,278.59,3,1,1,5,At Risk,6,At Risk
3365.0,104,4,501.06,4,4,2,10,Loyal,12,Regular Customers
3366.0,286,4,784.36,2,4,3,9,Potential,12,Regular Customers
3367.0,57,3,2322.4,5,3,5,13,VIP Champions,18,VIP Champions
3368.0,143,3,782.91,3,3,3,9,Potential,12,Regular Customers
3370.0,1,1,44.08,5,1,1,7,Potential,8,New Customers
3371.0,60,5,1191.77,4,5,4,13,VIP Champions,17,VIP Champions
3372.0,256,2,1467.9699999999998,2,2,5,9,Potential,14,Regular Customers
3373.0,35,3,1566.4,5,3,5,13,VIP Champions,18,VIP Champions
3374.0,89,2,473.74,4,2,2,8,Potential,10,New Customers
3375.0,180,2,1357.61,3,2,4,9,Potential,13,Regular Customers
3376.0,265,4,1095.65,2,4,4,10,Loyal,14,Regular Customers
3377.0,280,5,600.33,2,5,2,9,Potential,11,Regular Customers
3379.0,326,3,1158.97,1,3,4,8,Potential,12,New Customers
3380.0,329,1,1128.99,1,1,4,6,At Risk,10,At Risk
3382.0,95,4,848.46,4,4,3,11,Loyal,14,Loyal Customers
3383.0,169,2,658.49,3,2,3,8,Potential,11,New Customers
3384.0,4,8,2331.12,5,5,5,15,VIP Champions,20,VIP Champions
3386.0,160,1,605.72,3,1,2,6,At Risk,8,At Risk
3387.0,623,2,539.19,1,2,2,5,At Risk,7,At Risk
3388.0,75,3,396.04999999999995,4,3,2,9,Potential,11,Regular Customers
3389.0,442,3,1347.86,1,3,4,8,Potential,12,New Customers
3390.0,84,1,273.06,4,1,1,6,At Risk,7,At Risk
3391.0,172,4,705.5999999999999,3,4,3,10,Loyal,13,Regular Customers
3392.0,179,3,756.25,3,3,3,9,Potential,12,Regular Customers
3393.0,147,4,805.4100000000001,3,4,3,10,Loyal,13,Regular Customers
3394.0,122,6,2166.71,3,5,5,13,VIP Champions,18,VIP Champions
3395.0,119,4,495.07,4,4,2,10,Loyal,12,Regular Customers
3396.0,87,2,513.08,4,2,2,8,Potential,10,New Customers
3397.0,215,4,651.23,2,4,3,9,Potential,12,Regular Customers
3398.0,247,4,754.8499999999999,2,4,3,9,Potential,12,Regular Customers
3399.0,185,5,1266.6100000000001,3,5,4,12,Loyal,16,Loyal Customers
3401.0,36,5,1729.71,5,5,5,15,VIP Champions,20,VIP Champions
3403.0,135,4,610.8199999999999,3,4,2,9,Potential,11,Regular Customers
